close,volume,date,high,low
0.1069105976,0.0,2022-04-01T23:59:59.999Z,0.1076835231,0.1025712557
0.1077722756,118.45,2022-04-03T23:59:59.999Z,0.1234459012,0.1075845604
0.1137593256,0.2,2022-04-04T23:59:59.999Z,0.1141702573,0.1063486249
0.1166233431,208.08,2022-04-05T23:59:59.999Z,0.1180544607,0.11198749
0.1041282378,21.91,2022-04-06T23:59:59.999Z,0.1165935504,0.1040974291
0.0786550541,388.98,2022-04-08T23:59:59.999Z,0.1122735968,0.078460914
0.0983989112,94.27,2022-04-09T23:59:59.999Z,0.1022712889,0.0786446677
0.0991880268,214.24,2022-04-10T23:59:59.999Z,0.1096023184,0.0980802214
0.0928764681,0.0,2022-04-11T23:59:59.999Z,0.0996977889,0.0925266871
0.0942988779,0.0,2022-04-12T23:59:59.999Z,0.0954513273,0.0925625695
0.0934491098,9.24,2022-04-14T23:59:59.999Z,0.0974109783,0.092888042
0.0973283119,176.75,2022-04-15T23:59:59.999Z,0.0974825299,0.0758446015
0.0772107631,29.89,2022-04-16T23:59:59.999Z,0.0974852074,0.0765497927
0.0917461643,2.24,2022-04-17T23:59:59.999Z,0.0937183812,0.0770958517
0.0816524288,0.31,2022-04-18T23:59:59.999Z,0.0946783965,0.0815896529
0.0810937813,0.17,2022-04-20T23:59:59.999Z,0.0814851849,0.0790549183
0.07902836,5.19,2022-04-21T23:59:59.999Z,0.0839247329,0.0781244659
0.0774936237,9.57,2022-04-22T23:59:59.999Z,0.0819371922,0.0766772936
0.076999121,1.31,2022-04-23T23:59:59.999Z,0.0778749283,0.0767367959
0.0813067447,1.94,2022-04-24T23:59:59.999Z,0.082082605,0.0769595931
0.0735667026,1.72,2022-04-26T23:59:59.999Z,0.0842777514,0.073118023
0.0627857964,195.98,2022-04-27T23:59:59.999Z,0.0755813699,0.0612430254
0.064433602,1.07,2022-04-28T23:59:59.999Z,0.0652365335,0.0623062761
0.0756752535,7.44,2022-04-29T23:59:59.999Z,0.0781790457,0.0643215471
0.0614752471,0.02,2022-04-30T23:59:59.999Z,0.0759915716,0.0614476467
0.0647292707,133.64,2022-05-02T23:59:59.999Z,0.0741794663,0.0638322413
0.062288249,61.44,2022-05-03T23:59:59.999Z,0.0651782502,0.0620162735
0.0647083441,18.99,2022-05-04T23:59:59.999Z,0.0650418088,0.0622578993
0.0672982615,4.01,2022-05-05T23:59:59.999Z,0.0672982615,0.0584461213
0.0659548879,225.28,2022-05-06T23:59:59.999Z,0.0673888217,0.0571262337
0.0483641552,3.01,2022-05-08T23:59:59.999Z,0.0615156359,0.0481081297
0.044233552,0.05,2022-05-09T23:59:59.999Z,0.0485953441,0.044233552
0.0452934419,0.0,2022-05-10T23:59:59.999Z,0.0475906094,0.043719412
0.0211235392,329.97,2022-05-11T23:59:59.999Z,0.0480201022,0.0202826974
0.0316620486,0.0,2022-05-12T23:59:59.999Z,0.0324402245,0.0192358578
0.0267901271,171.06,2022-05-14T23:59:59.999Z,0.033385633,0.0255455895
0.0281746013,0.89,2022-05-15T23:59:59.999Z,0.0281773722,0.0262796889
0.0268766264,0.0,2022-05-16T23:59:59.999Z,0.0281748083,0.026326697
0.029208823,14.68,2022-05-17T23:59:59.999Z,0.0306786751,0.0268602794
0.0275714605,4.68,2022-05-18T23:59:59.999Z,0.0327176328,0.0275714605
0.0318288067,24.23,2022-05-20T23:59:59.999Z,0.0332312556,0.0280269999
0.0279606147,15.23,2022-05-21T23:59:59.999Z,0.0318278463,0.0278530389
0.0288075358,0.0,2022-05-22T23:59:59.999Z,0.0289045675,0.0278114236
0.0276439643,8.82,2022-05-23T23:59:59.999Z,0.0290610572,0.0275267816
0.0281728068,0.0,2022-05-24T23:59:59.999Z,0.028285637,0.02734726
0.0313159304,0.0,2022-05-26T23:59:59.999Z,0.0319225504,0.0302402391
0.0303452293,1.89,2022-05-27T23:59:59.999Z,0.031401229,0.0300262105
0.0255406695,115.5,2022-05-28T23:59:59.999Z,0.0306406368,0.0254810031
0.0241456853,58.59,2022-05-29T23:59:59.999Z,0.0258582579,0.0238582157
0.0260156404,0.0,2022-05-30T23:59:59.999Z,0.0261986979,0.0240289287
