close,volume,date,high,low
0.0334800348,2178.1,2022-01-31T23:59:59.999Z,0.03666486,0.0277024247
0.0336284782,562.27,2022-02-01T23:59:59.999Z,0.0337290565,0.0309894541
0.0320343009,593.42,2022-02-02T23:59:59.999Z,0.0337078843,0.0301352552
0.0341088955,835.29,2022-02-03T23:59:59.999Z,0.0343612149,0.0319404024
0.0358119122,153.81,2022-02-04T23:59:59.999Z,0.0366692009,0.0334817029
0.0388050631,144.88,2022-02-06T23:59:59.999Z,0.0388839538,0.0353999636
0.0372578592,2566.14,2022-02-07T23:59:59.999Z,0.0415368896,0.0326531791
0.03746673,483.18,2022-02-08T23:59:59.999Z,0.0382411822,0.0349555631
0.0387537859,507.48,2022-02-09T23:59:59.999Z,0.0397649201,0.0367202462
0.0397342374,1142.54,2022-02-10T23:59:59.999Z,0.0440396388,0.0378025495
0.0375946602,1300.99,2022-02-12T23:59:59.999Z,0.0390832012,0.0328379023
0.0384046882,703.19,2022-02-13T23:59:59.999Z,0.038958969,0.0347561256
0.0345840828,1060.04,2022-02-14T23:59:59.999Z,0.0417192518,0.0320956642
0.0343428727,130.99,2022-02-15T23:59:59.999Z,0.0372578264,0.0333146149
0.0353461698,1055.4,2022-02-16T23:59:59.999Z,0.0393998114,0.0336951324
0.0329057791,498.02,2022-02-18T23:59:59.999Z,0.033521365,0.0299495884
0.0326210812,654.58,2022-02-19T23:59:59.999Z,0.033014221,0.0295019281
0.0315902156,426.68,2022-02-20T23:59:59.999Z,0.032619236,0.0309090267
0.0312540275,415.29,2022-02-21T23:59:59.999Z,0.0323435457,0.0306508965
0.0329638524,469.96,2022-02-22T23:59:59.999Z,0.0330273699,0.0301398643
0.0341543595,495.36,2022-02-24T23:59:59.999Z,0.0354611363,0.0302536794
0.0358814518,481.9,2022-02-25T23:59:59.999Z,0.0363767541,0.033461756
0.0363535145,54.6,2022-02-26T23:59:59.999Z,0.0370211278,0.0358454918
