close,volume,date,high,low
114.4307122759,639352138.97,2022-04-16T23:59:59.999Z,114.5356518139,110.5418974897
109.0427823883,673093200.38,2022-04-17T23:59:59.999Z,114.9690065327,108.7637285048
111.2261455117,810603033.35,2022-04-18T23:59:59.999Z,111.3257650027,105.7049104654
111.9796893096,669392297.91,2022-04-20T23:59:59.999Z,113.9215829889,111.0432487132
106.9979853791,747220318.08,2022-04-21T23:59:59.999Z,114.2201500103,106.3016365366
105.6006263111,668097133.39,2022-04-22T23:59:59.999Z,108.3449041155,105.5461037647
105.5043730266,502713461.3,2022-04-23T23:59:59.999Z,107.1333256434,105.3164817978
104.622604936,487505920.62,2022-04-24T23:59:59.999Z,105.9308362298,104.1066284427
98.404682495,702800417.67,2022-04-26T23:59:59.999Z,105.1731973923,97.5908023658
100.5387614066,692599516.3,2022-04-27T23:59:59.999Z,101.7441035997,98.223729351
103.3233522928,780434504.63,2022-04-28T23:59:59.999Z,104.0937002925,100.009482912
100.3780074752,861249271.24,2022-04-29T23:59:59.999Z,104.023213516,99.038844961
96.165987802,604900808.42,2022-04-30T23:59:59.999Z,101.4112257466,95.9476291376
100.6932270769,613922890.51,2022-05-02T23:59:59.999Z,101.510682348,98.6058482221
99.3430136542,542363904.57,2022-05-03T23:59:59.999Z,101.2687425904,97.8395983359
106.2748651558,768693782.44,2022-05-04T23:59:59.999Z,106.8040901149,99.2656341599
96.918915128,842334240.63,2022-05-05T23:59:59.999Z,106.7127981492,95.5287791459
96.7917541062,769940451.76,2022-05-06T23:59:59.999Z,98.2087359015,94.0890106796
93.9764363867,729348317.61,2022-05-08T23:59:59.999Z,95.582299126,92.0029898125
77.95715629,1207155616.52,2022-05-09T23:59:59.999Z,94.7795537028,77.95715629
80.2268264767,1720920553.05,2022-05-10T23:59:59.999Z,84.6172150766,74.8223488125
66.3888047496,1899877236.38,2022-05-11T23:59:59.999Z,82.3909334631,65.5242396464
64.4027450925,1925404690.87,2022-05-12T23:59:59.999Z,69.2570206103,55.3225473429
68.9503120066,743433183.46,2022-05-14T23:59:59.999Z,69.9991725626,64.620659028
71.530369235,741432119.75,2022-05-15T23:59:59.999Z,71.530369235,66.5566741878
67.2113516948,722439504.23,2022-05-16T23:59:59.999Z,71.5197385817,65.4576688673
72.9693158509,802347483.89,2022-05-17T23:59:59.999Z,73.5100395844,67.2121855384
66.4156357686,756026173.18,2022-05-18T23:59:59.999Z,74.0370164993,66.4156357686
68.6582941116,729408177.33,2022-05-20T23:59:59.999Z,72.9067386867,67.0992084358
69.7057852581,449401028.54,2022-05-21T23:59:59.999Z,70.4296478733,68.1723384651
71.7739987529,449155413.58,2022-05-22T23:59:59.999Z,72.3036163941,69.5286534768
69.0127527493,736854342.42,2022-05-23T23:59:59.999Z,73.7426452285,68.9903480089
70.3215499021,588236112.97,2022-05-24T23:59:59.999Z,70.5352791966,67.6801348784
63.8281383363,721052783.42,2022-05-26T23:59:59.999Z,68.7124796369,61.340751908
61.5639236859,646210455.33,2022-05-27T23:59:59.999Z,63.9285523966,61.2874031971
62.3132774588,615552946.7,2022-05-28T23:59:59.999Z,62.6866107744,61.5578796508
63.065581072,418477559.52,2022-05-28T23:59:59.999Z,63.8488508089,61.5578796508
